Product URL,Product Name,Product Price,Rating,Number of Reviews
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDMzNjUxNjEyNzg5MTg2OjE3MjAyMTE1NjM6c3BfYXRmX25leHQ6MzAwMjMzNjU3MzYyODMyOjowOjo&url=%2Fuppercase-2500EBP1-Resistant-Sustainable-Rain-Proof%2Fdp%2FB0B81YTTWS%2Fref%3Dsr_1_242_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.4a-wWpKnYvkPF43JX4sjXDYqomOYIMFmGX7nXMGHtVmKevmmKaxX05H3SL57n7i6AlZreAv033da-TL9xeXkyaqg6hh8IU19_E3vVHzeo-jkoiZLCVpCq_fjEkIAkw82rFBQIrBNrsZeq82R470vdvoK7c2vOn8u_sqaQdWD1r3sRIuvdzV-BELkYWqJtYMCe0Kn8T2zVdlT_UM6BcWnniYWxabh6Fv2FWiSjVAzk9Q.vc8XHcE01FfjQyPxt5qCo_MyT2aUybW3_QB3fsvK50g%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1720211563%26sprefix%3Dba%252Caps%252C283%26sr%3D8-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase Medium 23 Ltrs Tall Boy (14.6 inch) Laptop Backpack 2500EBP1 3x more water resistant sustainable bag with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,599",4.0 out of 5 stars,396
https://www.amazon.in/American-Tourister-ACTON-Laptop-Backpack/dp/B0C5M24GVM/ref=sr_1_243?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.4a-wWpKnYvkPF43JX4sjXDYqomOYIMFmGX7nXMGHtVmKevmmKaxX05H3SL57n7i6AlZreAv033da-TL9xeXkyaqg6hh8IU19_E3vVHzeo-jkoiZLCVpCq_fjEkIAkw82rFBQIrBNrsZeq82R470vdvoK7c2vOn8u_sqaQdWD1r3sRIuvdzV-BELkYWqJtYMCe0Kn8T2zVdlT_UM6BcWnniYWxabh6Fv2FWiSjVAzk9Q.vc8XHcE01FfjQyPxt5qCo_MyT2aUybW3_QB3fsvK50g&dib_tag=se&keywords=bags&qid=1720211563&sprefix=ba%2Caps%2C283&sr=8-243,"American Tourister ACTON Laptop Backpack, 33L with Spacious Interiors and Multiple Compartments with Rain Cover, Laptop Backpack for Men and Women - GREY, Gifts for Men, Women and Kids, College Bag","₹2,459",4.0 out of 5 stars,68
https://www.amazon.in/Business-Casual-Resistant-Laptop-Backpack/dp/B0862V2GKH/ref=sr_1_244?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.4a-wWpKnYvkPF43JX4sjXDYqomOYIMFmGX7nXMGHtVmKevmmKaxX05H3SL57n7i6AlZreAv033da-TL9xeXkyaqg6hh8IU19_E3vVHzeo-jkoiZLCVpCq_fjEkIAkw82rFBQIrBNrsZeq82R470vdvoK7c2vOn8u_sqaQdWD1r3sRIuvdzV-BELkYWqJtYMCe0Kn8T2zVdlT_UM6BcWnniYWxabh6Fv2FWiSjVAzk9Q.vc8XHcE01FfjQyPxt5qCo_MyT2aUybW3_QB3fsvK50g&dib_tag=se&keywords=bags&qid=1720211563&sprefix=ba%2Caps%2C283&sr=8-244,MI Business Casual 21L Water Resistant Laptop Backpack,₹799,4.4 out of 5 stars,1605
https://www.amazon.in/Kuber-Industries-Piece-Woven-Maroon/dp/B077L1FDR9/ref=sr_1_245?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.4a-wWpKnYvkPF43JX4sjXDYqomOYIMFmGX7nXMGHtVmKevmmKaxX05H3SL57n7i6AlZreAv033da-TL9xeXkyaqg6hh8IU19_E3vVHzeo-jkoiZLCVpCq_fjEkIAkw82rFBQIrBNrsZeq82R470vdvoK7c2vOn8u_sqaQdWD1r3sRIuvdzV-BELkYWqJtYMCe0Kn8T2zVdlT_UM6BcWnniYWxabh6Fv2FWiSjVAzk9Q.vc8XHcE01FfjQyPxt5qCo_MyT2aUybW3_QB3fsvK50g&dib_tag=se&keywords=bags&qid=1720211563&sprefix=ba%2Caps%2C283&sr=8-245,Kuber Industries Clothes Organizer For Wardrobe (Pack of 3) - Storage Organizer For Saree | Shirts | Salwar Suit | Lehenga - Dress Organizer For Wardrobe - Saree Covers With Zip (Maroon),₹197,3.9 out of 5 stars,12895
https://www.amazon.in/Murano-Casual-daybackpack-Office-College/dp/B0BX9CYJ97/ref=sr_1_246?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.4a-wWpKnYvkPF43JX4sjXDYqomOYIMFmGX7nXMGHtVmKevmmKaxX05H3SL57n7i6AlZreAv033da-TL9xeXkyaqg6hh8IU19_E3vVHzeo-jkoiZLCVpCq_fjEkIAkw82rFBQIrBNrsZeq82R470vdvoK7c2vOn8u_sqaQdWD1r3sRIuvdzV-BELkYWqJtYMCe0Kn8T2zVdlT_UM6BcWnniYWxabh6Fv2FWiSjVAzk9Q.vc8XHcE01FfjQyPxt5qCo_MyT2aUybW3_QB3fsvK50g&dib_tag=se&keywords=bags&qid=1720211563&sprefix=ba%2Caps%2C283&sr=8-246,Murano Louis 10ltr Small Casual day backpack/Office Bag | Travel Bag | School Bag | College Bag | Versatile bag For Men & Women |For Girl & Boy (Black),₹249,3.7 out of 5 stars,649
https://www.amazon.in/Impulse-Diggy-30L-Backpack-Resistant/dp/B0CQD9BRWQ/ref=sr_1_247?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.4a-wWpKnYvkPF43JX4sjXDYqomOYIMFmGX7nXMGHtVmKevmmKaxX05H3SL57n7i6AlZreAv033da-TL9xeXkyaqg6hh8IU19_E3vVHzeo-jkoiZLCVpCq_fjEkIAkw82rFBQIrBNrsZeq82R470vdvoK7c2vOn8u_sqaQdWD1r3sRIuvdzV-BELkYWqJtYMCe0Kn8T2zVdlT_UM6BcWnniYWxabh6Fv2FWiSjVAzk9Q.vc8XHcE01FfjQyPxt5qCo_MyT2aUybW3_QB3fsvK50g&dib_tag=se&keywords=bags&qid=1720211563&sprefix=ba%2Caps%2C283&sr=8-247,Impulse Diggy 30L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,₹369,3.3 out of 5 stars,161
https://www.amazon.in/ZOUK-Multicolored-Printed-Handmade-Leather/dp/B07LB7V3MV/ref=sr_1_248?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.4a-wWpKnYvkPF43JX4sjXDYqomOYIMFmGX7nXMGHtVmKevmmKaxX05H3SL57n7i6AlZreAv033da-TL9xeXkyaqg6hh8IU19_E3vVHzeo-jkoiZLCVpCq_fjEkIAkw82rFBQIrBNrsZeq82R470vdvoK7c2vOn8u_sqaQdWD1r3sRIuvdzV-BELkYWqJtYMCe0Kn8T2zVdlT_UM6BcWnniYWxabh6Fv2FWiSjVAzk9Q.vc8XHcE01FfjQyPxt5qCo_MyT2aUybW3_QB3fsvK50g&dib_tag=se&keywords=bags&qid=1720211563&sprefix=ba%2Caps%2C283&sr=8-248,"ZOUK Vegan Leather Women's Office Bag for 15.6 inch Laptop, MacBook","₹1,599",4.3 out of 5 stars,4642
https://www.amazon.in/Impulse-Astronaut-Stylish-Resistant-Backpack/dp/B0CX9D52VD/ref=sr_1_249?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.4a-wWpKnYvkPF43JX4sjXDYqomOYIMFmGX7nXMGHtVmKevmmKaxX05H3SL57n7i6AlZreAv033da-TL9xeXkyaqg6hh8IU19_E3vVHzeo-jkoiZLCVpCq_fjEkIAkw82rFBQIrBNrsZeq82R470vdvoK7c2vOn8u_sqaQdWD1r3sRIuvdzV-BELkYWqJtYMCe0Kn8T2zVdlT_UM6BcWnniYWxabh6Fv2FWiSjVAzk9Q.vc8XHcE01FfjQyPxt5qCo_MyT2aUybW3_QB3fsvK50g&dib_tag=se&keywords=bags&qid=1720211563&sprefix=ba%2Caps%2C283&sr=8-249,"Impulse Astronaut 25L Unisex Stylish &Trendy Water Resistant printed Bag, College travel Backpack, School Bag for boys & girls with 1 Year Warranty",₹723,4.1 out of 5 stars,182
https://www.amazon.in/Pouches-RE-USABLE-Zip-lock-Transparent/dp/B0C1P3DQ96/ref=sr_1_250?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.4a-wWpKnYvkPF43JX4sjXDYqomOYIMFmGX7nXMGHtVmKevmmKaxX05H3SL57n7i6AlZreAv033da-TL9xeXkyaqg6hh8IU19_E3vVHzeo-jkoiZLCVpCq_fjEkIAkw82rFBQIrBNrsZeq82R470vdvoK7c2vOn8u_sqaQdWD1r3sRIuvdzV-BELkYWqJtYMCe0Kn8T2zVdlT_UM6BcWnniYWxabh6Fv2FWiSjVAzk9Q.vc8XHcE01FfjQyPxt5qCo_MyT2aUybW3_QB3fsvK50g&dib_tag=se&keywords=bags&qid=1720211563&sprefix=ba%2Caps%2C283&sr=8-250,"ProKart Premium Ziplock Bags | Ziplock Pouches For Prasad Bag Storage | Freezer RE-USABLE Zipper Bags | Ziplock Bags For Fridge Storage | Zip lock bags Medium Transparent (4""X 6"") (50 Ziplock Pouch)",₹169,3.9 out of 5 stars,14
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDMzNjUxNjEyNzg5MTg2OjE3MjAyMTE1NjM6c3BfbXRmOjMwMDAwNjc1NDc4NTMzMjo6MDo6&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_251_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.4a-wWpKnYvkPF43JX4sjXDYqomOYIMFmGX7nXMGHtVmKevmmKaxX05H3SL57n7i6AlZreAv033da-TL9xeXkyaqg6hh8IU19_E3vVHzeo-jkoiZLCVpCq_fjEkIAkw82rFBQIrBNrsZeq82R470vdvoK7c2vOn8u_sqaQdWD1r3sRIuvdzV-BELkYWqJtYMCe0Kn8T2zVdlT_UM6BcWnniYWxabh6Fv2FWiSjVAzk9Q.vc8XHcE01FfjQyPxt5qCo_MyT2aUybW3_QB3fsvK50g%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1720211563%26sprefix%3Dba%252Caps%252C283%26sr%3D8-251-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"WALKENT Stylish 15.6"" Laptop Bag, Rain Cover, Special Waterproof Silk Polyester Material, Cushioned Laptop Pocket for Office, College, Men & Women - Model Hazel D1","₹2,190",4.0 out of 5 stars,13
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDMzNjUxNjEyNzg5MTg2OjE3MjAyMTE1NjM6c3BfbXRmOjMwMDEzMDQ0NjY1NDUzMjo6MDo6&url=%2F15-6-inch-Lightweight-Water-resistant-Polyester-Multi-Compartment%2Fdp%2FB0C6DV5TD8%2Fref%3Dsr_1_252_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.4a-wWpKnYvkPF43JX4sjXDYqomOYIMFmGX7nXMGHtVmKevmmKaxX05H3SL57n7i6AlZreAv033da-TL9xeXkyaqg6hh8IU19_E3vVHzeo-jkoiZLCVpCq_fjEkIAkw82rFBQIrBNrsZeq82R470vdvoK7c2vOn8u_sqaQdWD1r3sRIuvdzV-BELkYWqJtYMCe0Kn8T2zVdlT_UM6BcWnniYWxabh6Fv2FWiSjVAzk9Q.vc8XHcE01FfjQyPxt5qCo_MyT2aUybW3_QB3fsvK50g%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1720211563%26sprefix%3Dba%252Caps%252C283%26sr%3D8-252-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Arctic Hunter Backpack for Men 15L Compact Sleek 15.6-inch Laptop Backpack Padded Multi-pocket Water-resistant Office Bag for Travel Business College Daily Use,Black","₹2,699",4.6 out of 5 stars,95
https://www.amazon.in/Gear-Colorado-Orange-Laptop-Backpack/dp/B097K6KD7W/ref=sr_1_253?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.4a-wWpKnYvkPF43JX4sjXDYqomOYIMFmGX7nXMGHtVmKevmmKaxX05H3SL57n7i6AlZreAv033da-TL9xeXkyaqg6hh8IU19_E3vVHzeo-jkoiZLCVpCq_fjEkIAkw82rFBQIrBNrsZeq82R470vdvoK7c2vOn8u_sqaQdWD1r3sRIuvdzV-BELkYWqJtYMCe0Kn8T2zVdlT_UM6BcWnniYWxabh6Fv2FWiSjVAzk9Q.vc8XHcE01FfjQyPxt5qCo_MyT2aUybW3_QB3fsvK50g&dib_tag=se&keywords=bags&qid=1720211563&sprefix=ba%2Caps%2C283&sr=8-253,F Gear Colorado Laptop School Bag 39L Backpack,₹672,4.4 out of 5 stars,520
https://www.amazon.in/Safari-Polyester-Softsided-Luggage-PRISMA654WBLU/dp/B07FZFY8C6/ref=sr_1_254?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.4a-wWpKnYvkPF43JX4sjXDYqomOYIMFmGX7nXMGHtVmKevmmKaxX05H3SL57n7i6AlZreAv033da-TL9xeXkyaqg6hh8IU19_E3vVHzeo-jkoiZLCVpCq_fjEkIAkw82rFBQIrBNrsZeq82R470vdvoK7c2vOn8u_sqaQdWD1r3sRIuvdzV-BELkYWqJtYMCe0Kn8T2zVdlT_UM6BcWnniYWxabh6Fv2FWiSjVAzk9Q.vc8XHcE01FfjQyPxt5qCo_MyT2aUybW3_QB3fsvK50g&dib_tag=se&keywords=bags&qid=1720211563&sprefix=ba%2Caps%2C283&sr=8-254,"Safari Prisma 65 Cms Medium Check-In Polyester Softshell Sided 4 Spinner Wheels Luggage/Suitcase/Inline Trolley Bag (Blue), Small",N/A,4.2 out of 5 stars,20733
https://www.amazon.in/Lavie-Sport-Backpack-Business-Compatible/dp/B0CWR2BX1V/ref=sr_1_255?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.4a-wWpKnYvkPF43JX4sjXDYqomOYIMFmGX7nXMGHtVmKevmmKaxX05H3SL57n7i6AlZreAv033da-TL9xeXkyaqg6hh8IU19_E3vVHzeo-jkoiZLCVpCq_fjEkIAkw82rFBQIrBNrsZeq82R470vdvoK7c2vOn8u_sqaQdWD1r3sRIuvdzV-BELkYWqJtYMCe0Kn8T2zVdlT_UM6BcWnniYWxabh6Fv2FWiSjVAzk9Q.vc8XHcE01FfjQyPxt5qCo_MyT2aUybW3_QB3fsvK50g&dib_tag=se&keywords=bags&qid=1720211563&sprefix=ba%2Caps%2C283&sr=8-255,"Lavie Sport 47cm Osprey 28 Litres Laptop Backpack For Men & Women | Business Laptop Bag | Upto 15.6"" Notebook/Macbook Compatible","₹1,016",3.8 out of 5 stars,42
https://www.amazon.in/Impulse-Diggy-30L-Backpack-Resistant/dp/B0CQDC74MK/ref=sr_1_256?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.4a-wWpKnYvkPF43JX4sjXDYqomOYIMFmGX7nXMGHtVmKevmmKaxX05H3SL57n7i6AlZreAv033da-TL9xeXkyaqg6hh8IU19_E3vVHzeo-jkoiZLCVpCq_fjEkIAkw82rFBQIrBNrsZeq82R470vdvoK7c2vOn8u_sqaQdWD1r3sRIuvdzV-BELkYWqJtYMCe0Kn8T2zVdlT_UM6BcWnniYWxabh6Fv2FWiSjVAzk9Q.vc8XHcE01FfjQyPxt5qCo_MyT2aUybW3_QB3fsvK50g&dib_tag=se&keywords=bags&qid=1720211563&sprefix=ba%2Caps%2C283&sr=8-256,Impulse Diggy 30L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,₹369,3.3 out of 5 stars,161
https://www.amazon.in/Honest-Home-Co-Garbage-Biodegradable/dp/B08775P8KY/ref=sr_1_257?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.4a-wWpKnYvkPF43JX4sjXDYqomOYIMFmGX7nXMGHtVmKevmmKaxX05H3SL57n7i6AlZreAv033da-TL9xeXkyaqg6hh8IU19_E3vVHzeo-jkoiZLCVpCq_fjEkIAkw82rFBQIrBNrsZeq82R470vdvoK7c2vOn8u_sqaQdWD1r3sRIuvdzV-BELkYWqJtYMCe0Kn8T2zVdlT_UM6BcWnniYWxabh6Fv2FWiSjVAzk9Q.vc8XHcE01FfjQyPxt5qCo_MyT2aUybW3_QB3fsvK50g&dib_tag=se&keywords=bags&qid=1720211563&sprefix=ba%2Caps%2C283&sr=8-257,The Honest Home Co. | Biodegradable Garbage Bags Medium - Green | 120 Bags | 19 x 21 Inches Drawstring Dustbin Bags | Pack Of 4 (30 Bags/Roll),₹236,4.0 out of 5 stars,2900
https://www.amazon.in/Arctic-Fox-Liters-String-Backpack/dp/B08L6Q9V1H/ref=sr_1_258?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.4a-wWpKnYvkPF43JX4sjXDYqomOYIMFmGX7nXMGHtVmKevmmKaxX05H3SL57n7i6AlZreAv033da-TL9xeXkyaqg6hh8IU19_E3vVHzeo-jkoiZLCVpCq_fjEkIAkw82rFBQIrBNrsZeq82R470vdvoK7c2vOn8u_sqaQdWD1r3sRIuvdzV-BELkYWqJtYMCe0Kn8T2zVdlT_UM6BcWnniYWxabh6Fv2FWiSjVAzk9Q.vc8XHcE01FfjQyPxt5qCo_MyT2aUybW3_QB3fsvK50g&dib_tag=se&keywords=bags&qid=1720211563&sprefix=ba%2Caps%2C283&sr=8-258,Arctic Fox 15 Liters Draw String Bag Lavender Backpack,₹219,4.2 out of 5 stars,3405
https://www.amazon.in/Impulse-EmpowerElite-Resistant-Backpack-Black/dp/B0CSYYK6B9/ref=sr_1_259?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.4a-wWpKnYvkPF43JX4sjXDYqomOYIMFmGX7nXMGHtVmKevmmKaxX05H3SL57n7i6AlZreAv033da-TL9xeXkyaqg6hh8IU19_E3vVHzeo-jkoiZLCVpCq_fjEkIAkw82rFBQIrBNrsZeq82R470vdvoK7c2vOn8u_sqaQdWD1r3sRIuvdzV-BELkYWqJtYMCe0Kn8T2zVdlT_UM6BcWnniYWxabh6Fv2FWiSjVAzk9Q.vc8XHcE01FfjQyPxt5qCo_MyT2aUybW3_QB3fsvK50g&dib_tag=se&keywords=bags&qid=1720211563&sprefix=ba%2Caps%2C283&sr=8-259,Impulse EmpowerElite 25L Unisex Water Resistant Travel Laptop Backpack with USB Charging Port/Office Bag/School Bag/College Bag/Business Bag Fits Up to 16 Inch Laptop with 1 Year Warranty (Blue),₹567,4.1 out of 5 stars,129
https://www.amazon.in/Non-Woven-Transparent-Wardrobe-Organiser-Size-36x42x2/dp/B0CC352MR9/ref=sr_1_260?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.4a-wWpKnYvkPF43JX4sjXDYqomOYIMFmGX7nXMGHtVmKevmmKaxX05H3SL57n7i6AlZreAv033da-TL9xeXkyaqg6hh8IU19_E3vVHzeo-jkoiZLCVpCq_fjEkIAkw82rFBQIrBNrsZeq82R470vdvoK7c2vOn8u_sqaQdWD1r3sRIuvdzV-BELkYWqJtYMCe0Kn8T2zVdlT_UM6BcWnniYWxabh6Fv2FWiSjVAzk9Q.vc8XHcE01FfjQyPxt5qCo_MyT2aUybW3_QB3fsvK50g&dib_tag=se&keywords=bags&qid=1720211563&sprefix=ba%2Caps%2C283&sr=8-260,"Laxis Non-Woven Single Saree Bags Golden Colour, Transparent Saree Covers With Zip, Saree Covers For Storage, Wardrobe Organiser, Size-36x42x2 CM (Pack of 20)",₹417,4.1 out of 5 stars,798
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDMzNjUxNjEyNzg5MTg2OjE3MjAyMTE1NjM6c3BfYnRmOjMwMDE0NDM3ODQ5MjIzMjo6MDo6&url=%2Farctic-hunter-Water-Resistant-Anti-Theft-Light-Weight%2Fdp%2FB0BL78YZ19%2Fref%3Dsr_1_261_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.4a-wWpKnYvkPF43JX4sjXDYqomOYIMFmGX7nXMGHtVmKevmmKaxX05H3SL57n7i6AlZreAv033da-TL9xeXkyaqg6hh8IU19_E3vVHzeo-jkoiZLCVpCq_fjEkIAkw82rFBQIrBNrsZeq82R470vdvoK7c2vOn8u_sqaQdWD1r3sRIuvdzV-BELkYWqJtYMCe0Kn8T2zVdlT_UM6BcWnniYWxabh6Fv2FWiSjVAzk9Q.vc8XHcE01FfjQyPxt5qCo_MyT2aUybW3_QB3fsvK50g%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1720211563%26sprefix%3Dba%252Caps%252C283%26sr%3D8-261-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Arctic Hunter Backpack for Men Light-weight 15.6"" Laptop Backpack Water-resistant Stylish Anti-theft 25L Laptop Bag 5 Compartment for Travel Business College and Daily Use","₹2,899",4.5 out of 5 stars,263
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDMzNjUxNjEyNzg5MTg2OjE3MjAyMTE1NjM6c3BfYnRmOjIwMDgwMTQ1MzMwNDk4OjowOjo&url=%2FBackpack-15-6inch-Resistant-Anti-Theft-Charging%2Fdp%2FB07TW713SC%2Fref%3Dsr_1_262_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.4a-wWpKnYvkPF43JX4sjXDYqomOYIMFmGX7nXMGHtVmKevmmKaxX05H3SL57n7i6AlZreAv033da-TL9xeXkyaqg6hh8IU19_E3vVHzeo-jkoiZLCVpCq_fjEkIAkw82rFBQIrBNrsZeq82R470vdvoK7c2vOn8u_sqaQdWD1r3sRIuvdzV-BELkYWqJtYMCe0Kn8T2zVdlT_UM6BcWnniYWxabh6Fv2FWiSjVAzk9Q.vc8XHcE01FfjQyPxt5qCo_MyT2aUybW3_QB3fsvK50g%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1720211563%26sprefix%3Dba%252Caps%252C283%26sr%3D8-262-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Arctic Hunter Backpack for Men Women 28L Medium Laptop Backpack with 15.6-inch Laptop Pocket Smart Formal Backpack with USB Port for Office Weekend Travel College Daily Use Water Resistant,Black","₹2,699",4.3 out of 5 stars,409
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzM0NjMxMzU2OTIwMTg2OjE3MjAyMTE1Njc6c3BfYXRmX25leHQ6MzAwMjM2NjM5MjYzMDMyOjowOjo&url=%2FGangs-Premium-Backpack-backpack-Durable%2Fdp%2FB0CJ5QLHJY%2Fref%3Dsr_1_257_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.i1Ko-a_-H9rb7YvM-FEiEMedw66ZSxy8pcNGSx2FC2Oqe-S2_uvNSkdAnmTWPrtkQ34Qgl_sCDEQaGpP-Tcfnq8URJT05KQ1Eqld8kIavjYFqhXHM6HjLSgZlmpnrpJHkMkamt5Bry0A2NovQQz3igBaKG2KC96WSk9OGWm1ypZP7Bk9CHB-qIczInOCg9cq8mbNfCfnM1-Dg8qjaAyIR90IDKSYTBqsex_AXCsCRkQ.3bQNOao1lRX41_ZiOuliXRThAO2ysK_w20lUMPyV2vk%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1720211566%26sprefix%3Dba%252Caps%252C283%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Gang's Premium Backpack, fits 15 inch Laptop backpack, Durable College Travel backpack with Key Holder, best gift for men women - Creamy Tan","₹3,499",5.0 out of 5 stars,1
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzM0NjMxMzU2OTIwMTg2OjE3MjAyMTE1Njc6c3BfYXRmX25leHQ6MzAwMjM0MjQ2MDIzMzMyOjowOjo&url=%2FUppercase-Professional-Backpack-Resistant-Sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_258_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.i1Ko-a_-H9rb7YvM-FEiEMedw66ZSxy8pcNGSx2FC2Oqe-S2_uvNSkdAnmTWPrtkQ34Qgl_sCDEQaGpP-Tcfnq8URJT05KQ1Eqld8kIavjYFqhXHM6HjLSgZlmpnrpJHkMkamt5Bry0A2NovQQz3igBaKG2KC96WSk9OGWm1ypZP7Bk9CHB-qIczInOCg9cq8mbNfCfnM1-Dg8qjaAyIR90IDKSYTBqsex_AXCsCRkQ.3bQNOao1lRX41_ZiOuliXRThAO2ysK_w20lUMPyV2vk%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1720211566%26sprefix%3Dba%252Caps%252C283%26sr%3D8-258-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,800",4.3 out of 5 stars,185
https://www.amazon.in/Zipline-Executive-Briefcase-Messenger-compartments/dp/B083BWTPZF/ref=sr_1_259?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.i1Ko-a_-H9rb7YvM-FEiEMedw66ZSxy8pcNGSx2FC2Oqe-S2_uvNSkdAnmTWPrtkQ34Qgl_sCDEQaGpP-Tcfnq8URJT05KQ1Eqld8kIavjYFqhXHM6HjLSgZlmpnrpJHkMkamt5Bry0A2NovQQz3igBaKG2KC96WSk9OGWm1ypZP7Bk9CHB-qIczInOCg9cq8mbNfCfnM1-Dg8qjaAyIR90IDKSYTBqsex_AXCsCRkQ.3bQNOao1lRX41_ZiOuliXRThAO2ysK_w20lUMPyV2vk&dib_tag=se&keywords=bags&qid=1720211566&sprefix=ba%2Caps%2C283&sr=8-259,Zipline Office Faux Leather laptop bag for Men - Fits 14/15.6/16 inch Laptop Messenger Bags For Mens (1-Black Bag)…,₹843,4.1 out of 5 stars,1771
https://www.amazon.in/Impulse-Diggy-30L-Backpack-Resistant/dp/B0CQDC74MK/ref=sr_1_260?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.i1Ko-a_-H9rb7YvM-FEiEMedw66ZSxy8pcNGSx2FC2Oqe-S2_uvNSkdAnmTWPrtkQ34Qgl_sCDEQaGpP-Tcfnq8URJT05KQ1Eqld8kIavjYFqhXHM6HjLSgZlmpnrpJHkMkamt5Bry0A2NovQQz3igBaKG2KC96WSk9OGWm1ypZP7Bk9CHB-qIczInOCg9cq8mbNfCfnM1-Dg8qjaAyIR90IDKSYTBqsex_AXCsCRkQ.3bQNOao1lRX41_ZiOuliXRThAO2ysK_w20lUMPyV2vk&dib_tag=se&keywords=bags&qid=1720211566&sprefix=ba%2Caps%2C283&sr=8-260,Impulse Diggy 30L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,₹369,3.3 out of 5 stars,161
